product_url,image,product_name,mpn,base_price,msrp,brand_name
https://www.ajmadison.com/package/VIRECTWODWRH300/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/631104ec83e57631104ec83e921.52480664_52bfc.png",5 Piece Kitchen Appliances Package,VIRECTWODWRH300,"$16,735.00 ","$17,925.00 ",Viking
https://www.ajmadison.com/package/VIRECTWODWRH298/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/631104e4298fe631104e4299370.58482660_45cd9.png",5 Piece Kitchen Appliances Package,VIRECTWODWRH298,"$14,315.00 ","$15,335.00 ",Viking
https://www.ajmadison.com/package/VIRECTWODWRH297/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/631104df76fa3631104df76fe13.98714566_491a7.png",5 Piece Kitchen Appliances Package,VIRECTWODWRH297,"$14,625.00 ","$15,665.00 ",Viking
https://www.ajmadison.com/package/VIRECTWODWRH295/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/631104d6c6203631104d6c62444.06583425_9d7fc.png",5 Piece Kitchen Appliances Package,VIRECTWODWRH295,"$17,745.00 ","$19,005.00 ",Viking
https://www.ajmadison.com/package/VIRECTWODWRH294/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/631104d25ade7631104d25ae1c2.71845110_a2800.png",5 Piece Kitchen Appliances Package,VIRECTWODWRH294,"$18,055.00 ","$19,335.00 ",Viking
https://www.ajmadison.com/package/VIRECTWODWRH292/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/631104c9568d7631104c9569148.52478562_eee1c.png",5 Piece Kitchen Appliances Package,VIRECTWODWRH292,"$19,075.00 ","$20,425.00 ",Viking
https://www.ajmadison.com/package/VIRECTWODWRH291/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/631104c53b8f6631104c53b91c9.62246602_112e5.png",5 Piece Kitchen Appliances Package,VIRECTWODWRH291,"$19,385.00 ","$20,755.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2457/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/66fa7b8e90d9266fa7b8e90dad6.78705190_64d64",4 Piece Kitchen Appliances Package,VIRERADWRH2457,"$14,626.00 ","$15,666.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2456/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/66fa7b8a67f9166fa7b8a67fac2.56837025_e78b6",4 Piece Kitchen Appliances Package,VIRERADWRH2456,"$14,626.00 ","$15,666.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2455/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/66fa7b856af7566fa7b856af866.87254897_e5be8",4 Piece Kitchen Appliances Package,VIRERADWRH2455,"$14,906.00 ","$15,966.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2453/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/66fa7b7db7f5966fa7b7db7f741.24040768_623fb",4 Piece Kitchen Appliances Package,VIRERADWRH2453,"$18,776.00 ","$20,106.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2452/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/66fa7b79b83c566fa7b79b83df9.48612454_32ff7",4 Piece Kitchen Appliances Package,VIRERADWRH2452,"$18,776.00 ","$20,106.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2451/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/66fa7b760b02066fa7b760b02b3.65842001_161b4",4 Piece Kitchen Appliances Package,VIRERADWRH2451,"$19,056.00 ","$20,406.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2450/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/66fa7b7291e6766fa7b7291e6e0.03876731_dd5ab",4 Piece Kitchen Appliances Package,VIRERADWRH2450,"$19,806.00 ","$21,206.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2449/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/66fa7b6f2ec7166fa7b6f2ec827.84478777_bbf18",4 Piece Kitchen Appliances Package,VIRERADWRH2449,"$19,076.00 ","$20,426.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2448/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/66fa7b6b97b8c66fa7b6b97b9a9.16323812_dd09b",4 Piece Kitchen Appliances Package,VIRERADWRH2448,"$16,276.00 ","$17,426.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2447/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/66fa7b675ec9866fa7b675ecb34.40932687_8a734",4 Piece Kitchen Appliances Package,VIRERADWRH2447,"$19,356.00 ","$20,726.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2446/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/66fa7b640d16666fa7b640d17e5.46541832_82835",4 Piece Kitchen Appliances Package,VIRERADWRH2446,"$17,306.00 ","$18,526.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2445/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/66fa7b5fc603f66fa7b5fc605a7.80018916_cac09",4 Piece Kitchen Appliances Package,VIRERADWRH2445,"$16,276.00 ","$17,426.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2443/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/66fa7b58beff266fa7b58befff7.41232611_22620",4 Piece Kitchen Appliances Package,VIRERADWRH2443,"$16,556.00 ","$17,726.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2442/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/66fa7b555709466fa7b55570a23.41381847_a24b0",4 Piece Kitchen Appliances Package,VIRERADWRH2442,"$19,306.00 ","$20,666.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2441/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/66fa7b519bfc566fa7b519bfd17.82575554_64471",4 Piece Kitchen Appliances Package,VIRERADWRH2441,"$16,536.00 ","$17,706.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2440/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/66fa7b4dc48cb66fa7b4dc48d72.25311308_0f2c1",4 Piece Kitchen Appliances Package,VIRERADWRH2440,"$17,626.00 ","$18,866.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2439/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/66fa7b49184d866fa7b49184e65.61196986_896f4",4 Piece Kitchen Appliances Package,VIRERADWRH2439,"$16,536.00 ","$17,706.00 ",Viking
https://www.ajmadison.com/package/VIRERADWRH2438/,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/66fa7b44b413f66fa7b44b415a9.09488101_50a43",4 Piece Kitchen Appliances Package,VIRERADWRH2438,"$16,846.00 ","$18,036.00 ",Viking
