product_url,image,product_name,mpn,base_price,msrp,brand_name
https://www.ajmadison.com/cgi-bin/ajmadison/RVEC3456BSB.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/rvec3456bsb5f5795fc8f5106.86863263_73345.png",45 Inch Electric Cooktop,RVEC3456BSB,"$2,659.00 ","$2,849.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/RVM320SS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/rvm320ss~-~front~view639103a0819228.67634262_573b1.png",24 Inch Countertop Microwave Oven,RVM320SS,$799.00 ,$854.00 ,Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VWD530SS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/viking_vwd530ss_warmingdrawer_photomain_1_straighton6750e0e3113fb7.33541334_627db",30 Inch Flush Mounted Warming Drawer,VWD530SS,"$2,749.00 ","$2,949.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VGR5366BSS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/vgr5366bss~-~front67d1e6a7786941.55343203_36234",36 Inch Freestanding Professional Gas Range,VGR5366BSS,"$7,999.00 ","$8,559.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VWH536121SS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/vwh536121ss-viking-professional-36-inch---stainless-steel-wall-hood-59fcc059d3434_a3c1e.jpg",36 Inch Wall Mount Range Hood,VWH536121SS,"$2,049.00 ","$2,199.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VMOR506SS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/download5c016f1bcd9a85.50007383_c235e.png",30 Inch Convection Microwave Hood,VMOR506SS,"$2,399.00 ","$2,569.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/RVEC3365BSB.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/rvec3365bsb5f57a0180e2687.57834261_4243e.png",36 Inch Electric Cooktop,RVEC3365BSB,"$2,339.00 ","$2,509.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/RVCH330SS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/RVCH330SS.jpg",30 Inch Wall Mount Range Hood,RVCH330SS,"$1,629.00 ","$1,749.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/RVGR33025BSS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/rvgr33015b_ss_front_view.jpg",30 Inch Freestanding Gas Range,RVGR33025BSS,"$4,779.00 ","$5,119.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/RVER33015BSS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/rver33015b_ss_front_view.jpg",30 Inch Freestanding Electric Range,RVER33015BSS,"$4,789.00 ","$5,129.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VIRT5366BSS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/virt5366bss-164cbfeed64dc67.37306205_66230.png",36 Inch Induction Rangetop,VIRT5366BSS,"$6,099.00 ","$6,529.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VIR53024BSS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/vir53024bss-164cc1493595933.06577715_0b2e6.png",30 Inch Freestanding Induction Range,VIR53024BSS,"$9,359.00 ","$10,019.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/RVDR33025BSS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/rvgr33015b_ss_front_view.jpg",30 Inch Freestanding Dual Fuel Range,RVDR33025BSS,"$5,499.00 ","$5,889.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VCRB5364RSS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/vcrb5363_ss_front_view.jpg",36 Inch Built-In Column Refrigerator,VCRB5364RSS,"$9,959.00 ","$10,659.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VICU53616BST.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/vicu53616bst5af2fe49ad98d_95a7d.jpg",36 Inch Induction Cooktop,VICU53616BST,"$6,949.00 ","$7,439.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VECU53616BSB.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/vecu53616bsb5ad6184a58049_2eb76.jpg",36 Inch Electric Cooktop,VECU53616BSB,"$3,449.00 ","$3,689.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VRT5486GSS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/vrt5486gss-viking-professional-5-48-inch-gas-stainless-steel-rangetop-front-5a00d19565cd5_190ad.png",48 Inch Gas Rangetop,VRT5486GSS,"$6,829.00 ","$7,309.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VWH3010SS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/vwh3010ss_39e6c.jpg",30 Inch Pro-Style Wall Mount Range Hood,VWH3010SS,"$1,629.00 ","$1,749.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VIR53626BSS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/vir53626bss6638ce6299b6f5.61769438_cf834",36 Inch Freestanding Induction Range,VIR53626BSS,"$12,479.00 ","$13,359.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VWH3610SS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/VWH3610SS.jpg",36 Inch Pro-Style Wall Mount Range Hood,VWH3610SS,"$1,769.00 ","$1,899.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VWH530121SS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/vwh530121ss-viking-professional-30-inch---stainless-steel-wall-hood-59fc9a8824de8_bcd3f.jpg",30 Inch Wall Mount Range Hood,VWH530121SS,"$1,939.00 ","$2,079.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VDOE527SS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/vdoe527ss5b16adc095b57_a8fc1.jpg",27 Inch Double Convection Electric Wall Oven,VDOE527SS,"$10,279.00 ","$10,999.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VDWU524SS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/vdwu524ss~front5d0927169138d8.57290989_0c091.jpg",24 Inch Fully Integrated Dishwasher,VDWU524SS,"$2,249.00 ","$2,409.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VDWU324SS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/vdwu32-front5cc893cdb56476.72166764_93c51.jpg",24 Inch Fully Integrated Dishwasher,VDWU324SS,"$1,449.00 ","$1,549.00 ",Viking
